id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1553986779090259968,https://twitter.com/ramRaj35976539/status/1553986779090259968,Mon Aug 01 06:11:34 +0000 2022,2022-08-01 06:11:34+00:00,ramRaj35976539,@NrpaliPartima हिजडा चिक्ने नाम केटिको राखेर केटि खोज्छस गाड मराउछस भने भन कहाँ छस Ktm मा तेरो धुलो खुर्सानी हालेर चाक चिकिदिन्छु,reply,,,,,0,NrpaliPartima,1553825950382452736,1390234299794788353,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1059675676608028672,Tue Nov 06 05:15:43 +0000 2018,False,,186,24,70,1,,Mani Raj,132,,,False
1553984430842134528,https://twitter.com/LoverBo88961672/status/1553984430842134528,Mon Aug 01 06:02:14 +0000 2022,2022-08-01 06:02:14+00:00,LoverBo88961672,@trsnaah हिजडा हाे,reply,,,,,0,trsnaah,1553906730412933120,1524047210920706050,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1331526620310474753,Wed Nov 25 09:14:37 +0000 2020,False,no,442,25,650,0,,tiger,317,,,False
1553602811274805248,https://twitter.com/ISsmhH2WjoYiQrd/status/1553602811274805248,Sun Jul 31 04:45:49 +0000 2022,2022-07-31 04:45:49+00:00,ISsmhH2WjoYiQrd,@messy_anjana सभापति कस्तै हिजडा भएको पार्टी कुन हो?,reply,,,,,0,messy_anjana,1553493976522448897,1290265333975023616,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",902193805448716290,Mon Aug 28 15:38:59 +0000 2017,False,कर्मठशील युवा!!!✊✊✊✊✊✊,37409,796,1692,0,butwal ,राधे!राधे!!,5959,,,False
1553582816281374728,https://twitter.com/Sh17Abhaynandan/status/1553582816281374728,Sun Jul 31 03:26:22 +0000 2022,2022-07-31 03:26:22+00:00,Sh17Abhaynandan,@anuraagmuskaan मुसकान ==हिजडा,reply,,,,,0,anuraagmuskaan,1553406985676390401,93827582,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1551178272297611264,Sun Jul 24 12:13:15 +0000 2022,False,,262,55,323,0,"Uttar Pradesh, India",Abhaynandan Shahi,856,,,False
1553560005722267649,https://twitter.com/nanijimast/status/1553560005722267649,Sun Jul 31 01:55:43 +0000 2022,2022-07-31 01:55:43+00:00,nanijimast,हिजडा जितन https://t.co/0YgtAJtkRl,retweet,,,,,3,,,,ne,,,1,1553420202569650176,Acrf_munna_BHAi,1534759703644807168,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1437402333093130250,Mon Sep 13 13:07:01 +0000 2021,False,"Mother of 3, Grandma, housewife, carefree, and empowered",20285,2073,1849,0,"रांची, भारत",Karuna Tiwary,22157,,,False
1553532140700454913,https://twitter.com/Krist1972/status/1553532140700454913,Sun Jul 31 00:05:00 +0000 2022,2022-07-31 00:05:00+00:00,Krist1972,"@trsnaah ए पाखण्डी आइमाई हो कि हिजडा हो? यो सामाजिक सँजाल हो तिम्रो बाउको बिर्ता होइन, जे पायो त्यही नलेख, सबै तिमि जस्ता पागल हुदैनन, मस्तिष्क मा अलिकति पनि काम गर्ने शक्ति छ भने एस्ता असभ्य शब्दको प्रयोग नगर, सबै तिमि जस्ता हुँदैनन्!!!",reply,,,,,0,trsnaah,1553523855461072896,1524047210920706050,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41078888,Tue May 19 08:17:42 +0000 2009,False,,7463,231,1462,0,,Bahun Dai@Pokhara,1549,,,False
1553420202569650176,https://twitter.com/Acrf_munna_BHAi/status/1553420202569650176,Sat Jul 30 16:40:12 +0000 2022,2022-07-30 16:40:12+00:00,Acrf_munna_BHAi,हिजडा जितन https://t.co/0YgtAJtkRl,quote,,,,https://twitter.com/shonak_10/status/1553415988405686272,3,,,,ne,,False,1,1553415988405686272,shonak_10,1260803581118119943,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1534759703644807168,Thu Jun 09 04:50:29 +0000 2022,False,"सवर्ण आयोग बनाओ.
आरक्षण केवल दीनहीन sc bc gen सभी गरीबों को दो,धनी दलितों को नही,आरक्षण से भाईचारा ऋणात्मक, दुखी भारत.Twits  personal.",983,785,2274,0,,"मुन्नाभाई पूर्वसैनिक,ACRF , पं. धवरैया जिंदाबाद",2257,,,False
1553276174800826368,https://twitter.com/anarchist11193/status/1553276174800826368,Sat Jul 30 07:07:53 +0000 2022,2022-07-30 07:07:53+00:00,anarchist11193,@Online_khabar यो नरभक्षी #psychopath लाई आदर्श मान्ने र यो बाट आफ्नो सकारात्मक भविष्य देख्ने मानसिक हिजडा हरूको जमात देखदा लाग्छ The Best Is Yet To Come,reply,,psychopath,,,0,Online_khabar,1552998131629174785,365918709,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1533838205899767808,Mon Jun 06 15:48:53 +0000 2022,False,"मानब अन्यथा अराजकताबादी
Individual life way over this fucking state.",8,1,25,0,Concentration Camp,#NepaLiSlaveofModernWorld,135,,,False
1553244020528189440,https://twitter.com/anarchist11193/status/1553244020528189440,Sat Jul 30 05:00:07 +0000 2022,2022-07-30 05:00:07+00:00,anarchist11193,"@nepalpeaks @brb1954 हिजडा को हैसियत छ यसको राजनीतिक circle मा,के गरोस बिचरा यो राजनीतिक business बाट retirement पनि afford गर्न सक्दैन।नत्र हिसिला र मायुसि दुई महिनामा कहा पुग्नेछन भन्ने राम्रोसँग थाहा छ यसलाई। https://t.co/QDEh40clPv",reply,,,https://pbs.twimg.com/media/FY47NIOUsAER0fs.jpg,,0,nepalpeaks,1553200921412112384,982740532739719168,ne,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1533838205899767808,Mon Jun 06 15:48:53 +0000 2022,False,"मानब अन्यथा अराजकताबादी
Individual life way over this fucking state.",8,1,25,0,Concentration Camp,#NepaLiSlaveofModernWorld,135,,,False
1553208266787696641,https://twitter.com/biwashketo/status/1553208266787696641,Sat Jul 30 02:38:02 +0000 2022,2022-07-30 02:38:02+00:00,biwashketo,@ghimirebhawana9 केटी को नाम मा Fake ID चलाउने बोकाले celebrity को nude pic herera हिजडा भन्ने दिन नि आएछ है।,reply,,,,,0,ghimirebhawana9,1552189933443776512,1133942145692254208,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",773546624144596992,Wed Sep 07 15:41:01 +0000 2016,False,अरुको हेरेर छक्क पर्दै ठिक्क छ। आफ्नो देखाउ भन्दा ऊनी मान्दिनन ।,294,92,331,0,"Jhapa , Nepal ",निन्द्रा नपुगेको मन,697,,,False
