id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1533305981240635393,https://twitter.com/Purweli_thito/status/1533305981240635393,Sun Jun 05 04:33:28 +0000 2022,2022-06-05 04:33:28+00:00,Purweli_thito,"@DilBhusanPathak तेरिमा डाका।यस्ताको समाचारलाई प्राथमिकता नै नदिए हुने हो।देशमा कति धेरै समाचार निस्कन्छन् खोज्ने हो भने।
हुन त नेपालका मिडियाहरु नै प्रचन्ने कम्पनिको घर-ज्वाँई भएर बसेका छन्।
स्वतन्त्रत मिडियाको नाममा कति कुम्ल्याइसके होलान्।",reply,,,,https://twitter.com/i/web/status/1533305981240635393,0,DilBhusanPathak,1533093373305040898,358016479,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1284104043405602816,Fri Jul 17 12:34:03 +0000 2020,False,"#स्वतन्त्रदेशकोस्वतन्त्रसचेतनागरिक 💯Follow Back
#EngineeringConsultant",1442,24,42,0,Nepal,श्रीजित कोइराला🇳🇵,481,,,False
1533305991822864384,https://twitter.com/kcsandip21/status/1533305991822864384,Sun Jun 05 04:33:30 +0000 2022,2022-06-05 04:33:30+00:00,kcsandip21,दियाली गर्दा कुकुर हुनुकाे मजा नै छुट्टै छ https://t.co/O2fBsKwV8l,original,,,https://pbs.twimg.com/ext_tw_video_thumb/1533305916736516096/pu/img/ZGWQj9dg24u33USq.jpg,,0,,,,ne,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",785455096746299392,Mon Oct 10 12:21:03 +0000 2016,False,,1164,153,223,0,Nepal,Sandeep Kc,845,,,False
1533306228654641152,https://twitter.com/dearnarayan/status/1533306228654641152,Sun Jun 05 04:34:27 +0000 2022,2022-06-05 04:34:27+00:00,dearnarayan,"प्रेम आधा भयो त के भयो , बर्बाद त म पुरै भए नि ।💔",retweet,,,,,13,,,,ne,,,0,1533283566712688640,iam_sapana,1237675404741111808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1183394256636895234,Sun Oct 13 14:49:47 +0000 2019,False,"I don't like you better than you, dear
#NFBT💖❤️💖🇳🇵🇳🇵🇳🇵🙏",64446,3960,2971,2,Nepal,Dearnarayan Deep,9335,,,False
1533306331586711557,https://twitter.com/samatapress/status/1533306331586711557,Sun Jun 05 04:34:51 +0000 2022,2022-06-05 04:34:51+00:00,samatapress,कार्यपालिका सदस्य बन्न वडा अध्यक्षमा पराजित मोहमद अरिफ यसरी बने मुस्लिमबाट दलित - Samata Press https://t.co/KWpU0nrhzy,original,,,,https://samatapress.com/2022/06/04/466/,0,,,,ne,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1489441677739581441,Fri Feb 04 03:33:12 +0000 2022,False,सीमान्तकृत समुदायको मुक्तिका सवालमाथिको छलफल ।,7,1,6,0,"Kathmandu, Nepal",Samata Press,77,,,False
1533307411146375168,https://twitter.com/Murmeez/status/1533307411146375168,Sun Jun 05 04:39:08 +0000 2022,2022-06-05 04:39:08+00:00,Murmeez,@uttamjp कोई न कोई त हुनु पर्यो नी दाजै 😂 यताका बुडी ले केही नभन्लान बाटोका कुकुरले गाली गर्छन।त्यताका बाटोको कुकुर शान्त होलान घरकी बघिनी ले झम्टीन्छ होला 🤣,reply,,,,https://twitter.com/i/web/status/1533307411146375168,0,uttamjp,1533073245997436928,99077144,ne,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1512989584405442566,Sun Apr 10 03:04:39 +0000 2022,False,हाँस्दा…रूँदा… दुबैमा आँसु झार्ने मान्छे ।,906,49,130,0,Nepal,मुर्मी,922,,,False
1533307436966105088,https://twitter.com/NirmalPrasai5/status/1533307436966105088,Sun Jun 05 04:39:15 +0000 2022,2022-06-05 04:39:15+00:00,NirmalPrasai5,"यो इम्बोस्ड नम्बर होइन एम्बुस नम्बर हो, सन्की र बेहोसी निर्णय फिर्ता लिई पुरानै नम्बर प्लेटमा निर्वाध यातायात चल्ने वातावरण बनाउ सरकार।",original,,,,,0,,,,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1066546124293586944,Sun Nov 25 04:16:26 +0000 2018,False,🇳🇵🇳🇵,410840,13695,1557,0,"Rauthat, Nepal🇳🇵🇳🇵🇳🇵",Nirmal Prasai🇳🇵,70087,,,False
1533307584014188544,https://twitter.com/Chandan04923778/status/1533307584014188544,Sun Jun 05 04:39:50 +0000 2022,2022-06-05 04:39:50+00:00,Chandan04923778,@news24tvchannel नौटंकी पार्टी का नौटंकी,reply,,,,,0,news24tvchannel,1533292453918150656,34206701,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1399674096338685952,Tue Jun 01 10:28:22 +0000 2021,False,भारत को बचाना है हिन्दु राष्ट्र बनाना है  जय श्री राम,11793,130,288,0,,Chandan Singh,2262,,,False
1533307588363726848,https://twitter.com/Sujanra08799522/status/1533307588363726848,Sun Jun 05 04:39:51 +0000 2022,2022-06-05 04:39:51+00:00,Sujanra08799522,बुढाको लागि दूध र पुति खेलाको  भिडियो बनाउदै भाउजु https://t.co/blMFDS6VXD,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1530743050246717440/pu/img/DLVkLUiw-2dn2mJN.jpg,,111,,,,ne,,False,0,1530744355752845313,bigreko91672779,1171001847919734784,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1333397038914961408,Mon Nov 30 13:06:58 +0000 2020,False,,1021,17,679,0,,Sujan rai,231,,,False
1533307600519012353,https://twitter.com/WTF_1234567890a/status/1533307600519012353,Sun Jun 05 04:39:54 +0000 2022,2022-06-05 04:39:54+00:00,WTF_1234567890a,"दुर्घटनाको महामारी छ, झाडा पखालाको महामारी छ बालबालिका कुपोषणले मरीरहेका छन्,  तर  प्रायोजितहरुको ध्यान धेरै घातक हुनसक्ने  जाली कम्पनी फाइजर् को बिष बालबालिकामा  घोचाउन जनताको पैसा सिध्याउनमा छ। अपराधविरुद्ध जागौँ र जगाऔँ।",retweet,,,,,0,,,,ne,,,0,1533304642595004417,sammodacharya,193603984,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",356728123,Wed Aug 17 08:25:12 +0000 2011,False,"""not only are the most educated people most sceptical of taking the  Qaccine, they are also the least likely the change their minds…""",34022,834,1295,1,Earth,Noname,118393,,,False
1533307753774854145,https://twitter.com/ops_devil/status/1533307753774854145,Sun Jun 05 04:40:30 +0000 2022,2022-06-05 04:40:30+00:00,ops_devil,"यो त फेरि पनि म Vegeterian हो, तर बोकाको गेडा पोलेको छ भने चैं खान्छु, कम्मर दुखेको ठिक हुन्छ रे भनेको जस्तै भयो ।",retweet,,,,,2,,,,ne,,,0,1533281774654361601,boss_studioo,455894986,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2984241888,Thu Jan 15 14:56:11 +0000 2015,False,Goddess turned into Devil.  #RobertBWeide #Selenophile #Neophyte #Annastanaccount,35401,7349,787,4,Hell,Devil ™,77528,,,False
1533308056121245698,https://twitter.com/gauli_navin/status/1533308056121245698,Sun Jun 05 04:41:42 +0000 2022,2022-06-05 04:41:42+00:00,gauli_navin,"यो त फेरि पनि म Vegeterian हो, तर बोकाको गेडा पोलेको छ भने चैं खान्छु, कम्मर दुखेको ठिक हुन्छ रे भनेको जस्तै भयो ।",retweet,,,,,3,,,,ne,,,0,1533281774654361601,boss_studioo,455894986,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",974884643290918912,Sat Mar 17 05:46:26 +0000 2018,False,,15353,65,165,0,Kathmandu Nepal,Navin Gauli,917,,,False
1533308057874477056,https://twitter.com/Ujjawalnepal/status/1533308057874477056,Sun Jun 05 04:41:43 +0000 2022,2022-06-05 04:41:43+00:00,Ujjawalnepal,@khadga_acharya भिडियो बनाउने अभिभावक हुन भने झन मुर्ख लाग्यो,retweet,,,,,6,,,,ne,,,0,1533112813757280256,SiwaBikas,1120201538713026561,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",939738737327554560,Sun Dec 10 06:09:09 +0000 2017,False,,20718,453,1003,0,Nepal,Ujjwal Nepal,3877,,,False
1533308074517483520,https://twitter.com/karunrox/status/1533308074517483520,Sun Jun 05 04:41:47 +0000 2022,2022-06-05 04:41:47+00:00,karunrox,या त विदेश बाट आयतित हुने बिजुली गाडी हरु मा लाग्ने कर हटा। या त हुलास मोटर जस्तो सोदेशी कम्पनी हरु लाई बजेट दे। भातमारा सरकार।,original,,,,,0,,,,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",54994547,Wed Jul 08 19:09:22 +0000 2009,False,,239,58,66,0,"Dharan, Nepal",Karun १२Singhe Rai,1525,,,False
1533308122005000192,https://twitter.com/RastrapremiBp/status/1533308122005000192,Sun Jun 05 04:41:58 +0000 2022,2022-06-05 04:41:58+00:00,RastrapremiBp,"दुखद खबर🥲
जापानको नागोयामा नेपालबाट भर्खरै आएका एक विद्यार्थीले गरे आत्महत्या !🥲",original,,,,,0,,,,ne,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1470580352095698946,Tue Dec 14 02:24:28 +0000 2021,False,,218,35,95,0,,Rastrapremi BP,1029,,,False
