id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1533741528816173056,https://twitter.com/KoshiOnline/status/1533741528816173056,Mon Jun 06 09:24:10 +0000 2022,2022-06-06 09:24:10+00:00,KoshiOnline,सरकारले बलात्कार मुद्दामा तत्कालै हदम्याद नहटाउने  https://t.co/bnAdsyhIxv,original,,,,https://koshionline.com/newsdetails/49620,0,,,,ne,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",751877048382025728,Sat Jul 09 20:33:52 +0000 2016,False,,92,571,226,1,Nepal,Koshi Online,54561,,,False
1533741555059949568,https://twitter.com/FADED_S0UL/status/1533741555059949568,Mon Jun 06 09:24:16 +0000 2022,2022-06-06 09:24:16+00:00,FADED_S0UL,"मुक्तक 
केही छैन कमाल त्यही सञ्जाल त हो।।
दाउ हार्ने मार्ने भनेको उहीँ खाल त हो।
के छ खबर ? भनी सधै नसोध न यार,
मेरो खबर सधै यस्तै बेहाल बेहाल त हो।।
    #शुभ_प्रभात 🙏🌷🌻☕️🍵
     #शुभदिनको_कामना ❤️💙",retweet,,,,,58,,,,ne,,,0,1533607507448537088,Sa_be_n,1031346282508509185,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1303464719978606592,Tue Sep 08 22:46:49 +0000 2020,False,"..shadow of my own soul🤞music is my escape🎧️ free bird🤞
👉️https://twitter.com/search?q=from%3A@FADED_S0UL%20-filter%3Areplies&",82387,1856,543,0,somewhere under the sky ,🖤$|-|@|)0W🖤,66639,,,False
1533741561678135296,https://twitter.com/Turuplaal/status/1533741561678135296,Mon Jun 06 09:24:18 +0000 2022,2022-06-06 09:24:18+00:00,Turuplaal,"आजभोलि जिम्मेवारी ले 
बारम्बार भन्दै छ 

""समय धेरै बर्बाद भैसक्यो""😥😐️",retweet,,,,,19,,,,ne,,,0,1533679797204705280,amrit_lmsl,4876890297,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1280435171120930817,Tue Jul 07 09:35:28 +0000 2020,False,"फेक होईन रियल हुँ 
➡️ हाँसी मजाक गर्छु,
➡️ मन पर्नेले फलो गर्नु, मन नपर्नेले ब्लक गर्नु।",253257,10883,2435,5,"पोखरा, नेपाल",Raazoo PauDell,94471,,,False
1533741769560817664,https://twitter.com/nepalsamaya/status/1533741769560817664,Mon Jun 06 09:25:08 +0000 2022,2022-06-06 09:25:08+00:00,nepalsamaya,बलात्कार तथा यौनहिंसाका घटनामा उजुरीका लागि हदम्याद हटाउन हुँदैन :  मिन विश्वकर्मा https://t.co/5vjhieobnB,original,,,https://pbs.twimg.com/ext_tw_video_thumb/1533741201463324673/pu/img/7gAdHHNgirH1Ypzj.jpg,,0,,,,ne,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",966564119913598979,Thu Feb 22 06:43:38 +0000 2018,False,"The online destination for news with stellar audio/video content in Politics, Economy, Society, Literature, Entertainment and Sports.",66,3298,1,27,"New Baneshwor, Kathmandu",Nepal Samaya,65266,,,False
1533741785234677765,https://twitter.com/Nepali_Daughter/status/1533741785234677765,Mon Jun 06 09:25:11 +0000 2022,2022-06-06 09:25:11+00:00,Nepali_Daughter,ओहो गंगा चौधरी तपाईं पल शाह जोगाउन माइतीघरमा प्रदर्शन गर्नेका लाममा उभिनुस् । संसदमा सुहाएन  ।,retweet,,,,,9,,,,ne,,,0,1533725865405579264,Aanbika,2910957120,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1109435166492114946,Sat Mar 23 12:42:10 +0000 2019,False,म झुक्दै नझुक्ने नेपालकी छोरी🇳🇵🇳🇵,215284,8142,612,0,Nepal             ,छोरी(𝕯𝖆𝖚𝖌𝖍𝖙𝖊𝖗),110931,,,False
1533741887676649472,https://twitter.com/NepalPressnp/status/1533741887676649472,Mon Jun 06 09:25:36 +0000 2022,2022-06-06 09:25:36+00:00,NepalPressnp,"जिल्लाका ६१ जना वडा अध्यक्षमध्ये दलित समुदायबाट एकजनामात्रै निर्वाचित भएका छन् । भूमिकास्थान नगरपालिका वडा न ४ धारापानीमा निर्वाचित बाबुराम पन्थी सुनार एकजनामात्रै दलित समुदायका वडा अध्यक्ष बनेका हुन् । 
#nepalpress
https://t.co/3FllMAUBVQ",original,,,,https://twitter.com/i/web/status/1533741887676649472,0,,,,ne,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1322048786395377665,Fri Oct 30 05:32:59 +0000 2020,False,"NepalPress
नेपाल प्रेस डटकमको अफिसियल ट्वीटर ह्यान्डिल
Official twitter handle of http://nepalpress.com",146,13561,25,49,,NepalPress,45780,,,False
1533741990201917441,https://twitter.com/biratpathak/status/1533741990201917441,Mon Jun 06 09:26:00 +0000 2022,2022-06-06 09:26:00+00:00,biratpathak,"जेएनयुका उत्पादन, सामाजिक विखण्डनका नाइकेहरू, जातीय राज्यका वकालत गर्ने लङ्गडहरू, फण्डित र पालित पोषित कुपुत्रहरू स्वतन्त्रबाट चुनाव लडेर जित्ने र सत्ताको तर मार्ने सपना देख्न थालिसकेछन! चुनावमा लडे भने यिनीहरूलाई हराउन सक्दो लेखिने व्यहोरा अवगत गराइन्छ! 🤬",retweet,,,,,39,,,,ne,,,0,1533687357937184768,TirthaPrasai,1040140286,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",602094551,Thu Jun 07 18:33:12 +0000 2012,False,"प्रेमले भरीएको “आँखा”,
श्रद्धाले झुकेको “शिर”, 
सहयोग गर्दै गरेको “हात”, 
सत्मार्गमा हिड्दै गरेको “पाउ ” 
सत्यसंग जोडिएको “मुख”।
🌹💓💕❤️🌅🌄🌞🔆🙏🌹",133330,2498,4997,3,,Birat Pathak,88805,,,False
1533742012905975808,https://twitter.com/Safal_Khabar/status/1533742012905975808,Mon Jun 06 09:26:06 +0000 2022,2022-06-06 09:26:06+00:00,Safal_Khabar,बलात्कार मुद्दामा तत्काल हदम्याद हटाउन सकिँदैन : कानुन मन्त्री शर्मा https://t.co/QWGJk2LUyu,original,,,,https://www.safalkhabar.com/news/95199,0,,,,ne,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",923915368015413251,Fri Oct 27 14:12:44 +0000 2017,False,"http://Safalkhabar.com is an online news portal for all type of Nepali national, International, entertainment, business, sports, culture etc.",110,722,2,3,Nepal,Safal khabar,59753,,,False
1533742118954364928,https://twitter.com/dhirubhai72/status/1533742118954364928,Mon Jun 06 09:26:31 +0000 2022,2022-06-06 09:26:31+00:00,dhirubhai72,"सम्पत्ति सार्वजनिक नगरि आधादर्जन मन्त्री विदा भए, अदालतको अवहेलना गरे, संविधानको बर्खिलाप गए। जनताले ट्याक्स नबुझाए जरिवाना लाग्छ, ताल्चा लाग्छ, हत्कडी लाग्छ।

मनोमानी खत्तम गर्न, घमण्ड तोड्न, भएपनि यसपटक स्वतन्त्र उम्मेद्वार जिताऔं।",retweet,,,,,14,,,,ne,,,0,1533720627286142977,NirmalPrasai5,1066546124293586944,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",705037199671058432,Wed Mar 02 14:29:02 +0000 2016,False,B Happy,9348,1013,657,2,,dHIRAJ POKHAREL,3099,,,False
1533742232083533824,https://twitter.com/Raj_giri_/status/1533742232083533824,Mon Jun 06 09:26:58 +0000 2022,2022-06-06 09:26:58+00:00,Raj_giri_,"जेएनयुका उत्पादन, सामाजिक विखण्डनका नाइकेहरू, जातीय राज्यका वकालत गर्ने लङ्गडहरू, फण्डित र पालित पोषित कुपुत्रहरू स्वतन्त्रबाट चुनाव लडेर जित्ने र सत्ताको तर मार्ने सपना देख्न थालिसकेछन! चुनावमा लडे भने यिनीहरूलाई हराउन सक्दो लेखिने व्यहोरा अवगत गराइन्छ! 🤬",retweet,,,,,39,,,,ne,,,0,1533687357937184768,TirthaPrasai,1040140286,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1517098567428878339,Thu Apr 21 11:11:37 +0000 2022,False,:- Carefree But Not Careless.!,3572,1049,2460,0,Earth,Prince🇳🇵,551,,,False
