id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1534577005949136896,https://twitter.com/RabindraAchary1/status/1534577005949136896,Wed Jun 08 16:44:03 +0000 2022,2022-06-08 16:44:03+00:00,RabindraAchary1,"@MohanBanjade @shivak_ @p_rukmangad @the_kanthe नआर्जापेको
हँसिया बोधो भयो
कर्मचारी हुँ!

पेट मात्र छ,
उत्पादकत्व छैन
खुट्टो लुलो छ!

आकास तिर
थुक्न फर्कन्छ, अझै
बजिया मोरो!",reply,,,,https://twitter.com/i/web/status/1534577005949136896,0,MohanBanjade,1534362883974660096,1498322124,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",591483849,Sun May 27 01:21:56 +0000 2012,False,,21725,1163,856,1,,विजय,9494,,,False
1534577073594826752,https://twitter.com/prashant15698/status/1534577073594826752,Wed Jun 08 16:44:20 +0000 2022,2022-06-08 16:44:20+00:00,prashant15698,@zoyeb01 @arnab_team देशद्रोही समुदाय चुप रहो,reply,,,,,0,zoyeb01,1534477643227144193,1534123483508391938,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1534390308611432448,Wed Jun 08 04:22:29 +0000 2022,False,India is first love,0,3,37,0,Prayagraj ,Rishu Prashant Gupta,5,,,False
1534577094231195653,https://twitter.com/Comeonsexygirl1/status/1534577094231195653,Wed Jun 08 16:44:24 +0000 2022,2022-06-08 16:44:24+00:00,Comeonsexygirl1,पुती राम्रो तर लाड़ो भने सुहाएन मेरो सुहाउने थियो https://t.co/AsvuyDgopJ,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1525098773328044032/pu/img/WDONNWSwKoe90x3v.jpg,,423,,,,ne,,False,0,1525099000114081793,babu_nepale,881102836276240384,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",758994712850157573,Fri Jul 29 11:56:55 +0000 2016,False,Sex is part of my life,84,1376,164,2,,I Need You 💋💋,510,,,False
1534577118872760322,https://twitter.com/rabin9860/status/1534577118872760322,Wed Jun 08 16:44:30 +0000 2022,2022-06-08 16:44:30+00:00,rabin9860,"महाअभियोग जस्तो कुरोमा यस्तो खेलाँची ? बेसरम, पाहा पछारे जसरि पछार्नु पर्नि तेरिमा भातमारा।",retweet,,,,,3,,,,ne,,,0,1534534222966411264,BhimsenCh,69846013,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923872373526315008,Fri Oct 27 11:21:53 +0000 2017,False,"If you need a “safe space” when your delicate feelings get hurt then you’re a life failure. You have failed at the most basic of life skills,the ability to life",44448,1258,3477,0,Nepal,रविन खत्री(Rabin Khatri),40988,,,False
1534577241182507008,https://twitter.com/livesucks08/status/1534577241182507008,Wed Jun 08 16:45:00 +0000 2022,2022-06-08 16:45:00+00:00,livesucks08,नेपाली भालु https://t.co/w5my6Edtnr,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1521036273347358722/pu/img/IOM9tX8c4ScNJJgh.jpg,,21,,,,ne,,False,0,1521037633342021632,bigreko91672779,1171001847919734784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1302698839795671041,Sun Sep 06 20:03:13 +0000 2020,False,,95,6,78,0,,Private Porn School,681,,,False
1534577305695428609,https://twitter.com/khagendradkl/status/1534577305695428609,Wed Jun 08 16:45:15 +0000 2022,2022-06-08 16:45:15+00:00,khagendradkl,ए धर्मको वाह्यात प्रवचन हान्ने फणिडित हरु तिमीहरु किन मौनधर्मशाला खोल्ने अनुमती कस्ले दियो? यस्तो संवेदनशील विषयमा तिमीहरु किन मौन छौं। पकेटमाराहरुले दिनभरी पाकेट मार्ने अनि राती केटी लागेर सुत्ने ठाउँ हो धर्मशाला?,retweet,,,,,2,,,,ne,,,0,1534525393952133120,paudel100subsh,1251717325562294272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",593642953,Tue May 29 11:59:05 +0000 2012,False,नेपाल जननीं वन्दे।,48296,3922,2811,6,बिराटनगर ,🇳🇵🇳🇵 डाँफे 🇳🇵🇳🇵,31234,,,False
1534577372791394304,https://twitter.com/thapasana444/status/1534577372791394304,Wed Jun 08 16:45:31 +0000 2022,2022-06-08 16:45:31+00:00,thapasana444,"सबै वाचाहरु तोडि उनले 
आफ्नो बुवाको इज्जत राख्यो
अब उनको यो फैसलाले 
मेरो माया त उनमा झन् बढ्यो

       💕💕😊💕💕",retweet,,,,,3,,,,ne,,,0,1534575370426793984,rohitsonar45,2783403390,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1078601628834504704,Fri Dec 28 10:40:42 +0000 2018,False,"भिडहरुको माझमा रमाउन नजान्ने म एकल यात्री ।।।।।
#makeup artist & hairstylish
football#CR7 
#paras khadka77",18774,1777,67,0,Dhunibesi dhading Nepal,💗Sa-Na💕,12389,,,False
1534577390155866113,https://twitter.com/CR7LOVERS05/status/1534577390155866113,Wed Jun 08 16:45:35 +0000 2022,2022-06-08 16:45:35+00:00,CR7LOVERS05,"यो जातीय बिभेध आखिर कहिलेसम्म ???

जगदगुरु आदर्श संस्कृत गुरुकुलले बर्दिया बाट पढ्न गएका ४ बालक हरुलाई ब्रतबन्ध गरिसकेर पनि दलित भएको थाहा पाएपछि भर्ना गर्नबाट फिर्ता गरेको छ ।",retweet,,,,,4,,,,ne,,,0,1534569991952969728,parijat_full,1147460135498989568,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1304299411388928002,Fri Sep 11 06:03:30 +0000 2020,False,"कोहि आउँछन केही बनाएर जान्छन।
                                    नदि पनि बगरलाई भिजाएर जान्छ्न।Suraz💞Pramila
Facebook👉https://www.facebook.com/surazz.adhikar",52391,7163,122,1,खोटाङ्ग जिल्ला बाक्सिला बजार,सुरज अधिकारी,64057,,,False
1534577443910336512,https://twitter.com/menolov/status/1534577443910336512,Wed Jun 08 16:45:48 +0000 2022,2022-06-08 16:45:48+00:00,menolov,gf पुति च्यती च्यती dog cut मा स्वर्गीय आनन्द दिदै https://t.co/bninVBcaww,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1534255952987308033/pu/img/puBqnnGck9gOsN5E.jpg,,76,,,,ne,,False,0,1534256915529736193,mgr143btwl,1423543962116116481,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1310377182103969792,Mon Sep 28 00:34:26 +0000 2020,False,imo/Inst/whapts/scype/viber/botim/मा भिदियाे कल मा देखाउनि अनि हेर्नि,30734,548,4790,1,,❤ me no love,4052,,,False
1534577483252928513,https://twitter.com/hardlife371/status/1534577483252928513,Wed Jun 08 16:45:57 +0000 2022,2022-06-08 16:45:57+00:00,hardlife371,"सबै वाचाहरु तोडि उनले 
आफ्नो बुवाको इज्जत राख्यो
अब उनको यो फैसलाले 
मेरो माया त उनमा झन् बढ्यो

       💕💕😊💕💕",retweet,,,,,3,,,,ne,,,0,1534575370426793984,rohitsonar45,2783403390,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1341982447261470720,Thu Dec 24 05:42:32 +0000 2020,False,,67369,11620,9200,2,गण्डकी प्रदेश ,🌱 Hard life 🌱,85553,,,False
