id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1532938640824774658,https://twitter.com/Prabha023/status/1532938640824774658,Sat Jun 04 04:13:47 +0000 2022,2022-06-04 04:13:47+00:00,Prabha023,"भरोसा धेरै महङ्गो छ 
जसलाई स्वार्थी हरु ले किन्न त के 
चिन्न पनि सक्दैनन् 😳",retweet,,,,,28,,,,ne,,,0,1441063591625457671,nujra118,4655366150,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1531504591841263617,Tue May 31 05:15:36 +0000 2022,False,Motivator,48,141,283,0,,Prabha,271,,,False
1532938664799391744,https://twitter.com/Rajbasnetxetri/status/1532938664799391744,Sat Jun 04 04:13:52 +0000 2022,2022-06-04 04:13:52+00:00,Rajbasnetxetri,यस्ता बोका बलत्कारीको लागि न्याय माग्नेहरू किन बलात्कृत हुँदैनन??😐😑 https://t.co/xfwzE74iwN,original,,,https://pbs.twimg.com/media/FUYXlzNaUAA7fg6.jpg,,0,,,,ne,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3253853022,Tue Jun 23 18:33:24 +0000 2015,False,"health,
freelance writer (Poetry,Gazal),student",8040,3988,2720,2,,Raj Basnet,1608,,,False
1532938798069211136,https://twitter.com/Prabha023/status/1532938798069211136,Sat Jun 04 04:14:24 +0000 2022,2022-06-04 04:14:24+00:00,Prabha023,"सम्पुर्ण दिदी बहिनिको लागि❤️

इज्जत नै हो नारिको सबैभन्दा ठूलो गहना
आफुलाइ समर्पित गर्न हुन्न कसैको मायामा🙃",retweet,,,,,20,,,,ne,,,0,1440667123454337037,positive4450,1368453951117398023,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1531504591841263617,Tue May 31 05:15:36 +0000 2022,False,Motivator,48,141,283,0,,Prabha,277,,,False
1532938839593209856,https://twitter.com/juction4love/status/1532938839593209856,Sat Jun 04 04:14:34 +0000 2022,2022-06-04 04:14:34+00:00,juction4love,@uttamjp जापानमा य‍ो तरिकाले पकाएको सुङ्गुर पाउछ कि नाई दाजु? https://t.co/gDQF7gdUSQ,reply,,,https://pbs.twimg.com/ext_tw_video_thumb/1532938799189487616/pu/img/ns0UExUxmPStEcaQ.jpg,,0,uttamjp,1532688513732268032,99077144,ne,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",98410465,Mon Dec 21 16:03:27 +0000 2009,False,"Medical Entrepreneur,
Public Spheres",35085,6541,6304,3,Nepal,Vimal Lamic,36411,,,False
1532938906651373568,https://twitter.com/Aanbika/status/1532938906651373568,Sat Jun 04 04:14:50 +0000 2022,2022-06-04 04:14:50+00:00,Aanbika,"शाह र बिकको शालिककै द्वन्द्व हो भने, कम से कम म चाहिँ, बिककै  (त्यो पनि जन आन्दोलनको सहिद) पक्षमा छु।  यो देशमा कती जना दलित नेतृहरुको शालिक छ ? त्यही एक-दुई वटा पनि देखि सहेनन् ! सहिद सेतु बिकलाई सलाम । https://t.co/bfhFLjXcbq",retweet,,,,,7,,,,ne,,,0,1532933107258920960,Shreya_Paudel,271084804,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2910957120,Wed Nov 26 14:16:13 +0000 2014,False,"जिन्दगी झन्डवा, फिर भी घमन्डवा !!!!",9158,15850,619,24,,Anbika Giri,15122,,,False
1532939148038139904,https://twitter.com/Marriedlover1/status/1532939148038139904,Sat Jun 04 04:15:48 +0000 2022,2022-06-04 04:15:48+00:00,Marriedlover1,बोका नभेटेको अबस्थामा पोथी पोथी जुदै 😳😌 https://t.co/cjHKhJHWv6,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1472523671587594241/pu/img/4q2hQMNULW_c0Gtj.jpg,,2799,,,,ne,,False,0,1472523862893944836,ahsldoedwuslceu,1436025991743217674,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1500519578371522560,Sun Mar 06 17:12:18 +0000 2022,False,"Mature girl, Bhabhis and aunty lover",32,4,107,0,,Married lover,164,,,False
1532939172268625920,https://twitter.com/Haribthapa/status/1532939172268625920,Sat Jun 04 04:15:53 +0000 2022,2022-06-04 04:15:53+00:00,Haribthapa,"सबै समस्याको मूल जड भ्रष्टाचारलाई जरोबाट नै उखेल्न आगामी संसदीय/प्रादेशिक निर्वाचनअघि नै, सकेसम्म छिटो एक दर्जन घुस्याहा नेताको नाम निर्क्यौल गरौं– सामाजिक सञ्जालमार्फत, र तिनको सम्पत्ति जाँच गराऔं। जनताले बालेनलाई जिताउन सक्छ भने त्यो पनि गर्न सक्छ। https://t.co/yd7dTZcWpz",retweet,,,,,0,,,,ne,,,0,1532933378798161920,ekagaj,1289101462119694336,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",81111569,Fri Oct 09 13:44:06 +0000 2009,False,"Editor-in-Chief @ekagaj, Former Editor-in-Chief Annapurna Post, Former Editor Kantipur.
Author:
Rajgaj(2017)
Anatomy of Corruption(2003)",7154,96875,1096,97,Kathmandu,Hari Bahadur Thapa,33090,,,True
1532939522706579456,https://twitter.com/Prabha023/status/1532939522706579456,Sat Jun 04 04:17:17 +0000 2022,2022-06-04 04:17:17+00:00,Prabha023,"सहनशीलतालाई सिक्दै अन्यायमा लड्ने घरबाट हुँ
बाआमा गुरु मानी पढाएका कुरा पढ्ने घरबाट हुँ

तिम्रो जस्ता बाक्लाबाक्ला सिरेकडसना नहोला तर
मायाप्रेमको छानामुनी इज्जत ओढ्ने घरबाट हुँ

तिमी हिजो लगाएको कपडा आज लगाउन सरम मान्छौ
एउटै पेन्सिल तीन टुत्रा तीन भाइले बाढ्ने घरबाट हुँ

⤵️⤵️👇",retweet,,,,,112,,,,ne,,,0,1437396675816001541,MadanSbdi,1307942159170056197,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1531504591841263617,Tue May 31 05:15:36 +0000 2022,False,Motivator,48,142,283,0,,Prabha,335,,,False
1532939594357829632,https://twitter.com/Adh_Sangita01/status/1532939594357829632,Sat Jun 04 04:17:34 +0000 2022,2022-06-04 04:17:34+00:00,Adh_Sangita01,"जिउँदै थिएँ त सबैले काडा बिछ्याउदै गए,
मृत्यु पश्चात् सबैको हातमा फुल थियो ।।",original,,,,,0,,,,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1303587332772098048,Wed Sep 09 06:53:42 +0000 2020,False,"सच्चाई मेरो मौनतामा छ,व्यवहार म मान्छे हेरेर गर्ने गर्छु!!#NO_DM🚫

https://instagram.com/sangitaadhikari55?igshidl1ksbc6i",12571,4462,1105,2,My own dreamland ,✍️सानी अधिकारी🇳🇵,4434,,,False
1532939898462011392,https://twitter.com/libangi13/status/1532939898462011392,Sat Jun 04 04:18:47 +0000 2022,2022-06-04 04:18:47+00:00,libangi13,"शाह र बिकको शालिककै द्वन्द्व हो भने, कम से कम म चाहिँ, बिककै  (त्यो पनि जन आन्दोलनको सहिद) पक्षमा छु।  यो देशमा कती जना दलित नेतृहरुको शालिक छ ? त्यही एक-दुई वटा पनि देखि सहेनन् ! सहिद सेतु बिकलाई सलाम । https://t.co/bfhFLjXcbq",retweet,,,,,9,,,,ne,,,0,1532933107258920960,Shreya_Paudel,271084804,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",448746820,Wed Dec 28 09:55:41 +0000 2011,False,"I'm No-One

(Blood: A+)",103856,8053,917,9,SomeWhere Below The Sky,लिबाङ्गी 王龙,192430,,,False
