id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1532585321644273664,https://twitter.com/SurakshaShrest5/status/1532585321644273664,Fri Jun 03 04:49:49 +0000 2022,2022-06-03 04:49:49+00:00,SurakshaShrest5,"परिवार अनि समाज दुवै बर्बाद हुन्छन, जब समझदार मान्छे मौन अनि असमझदार मान्छे धेरै बोल्न थाल्छन !!
#शुभ_बिहानी",retweet,,शुभ_बिहानी,,,442,,,,ne,,,0,1487236259944697857,Mandira321,1476776055482454016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1254276723656421383,Sun Apr 26 05:11:05 +0000 2020,False,,28360,6864,193,1,Nepal,सुरक्षा🔥,26245,,,False
1532585332180647937,https://twitter.com/sahanikrishna2/status/1532585332180647937,Fri Jun 03 04:49:51 +0000 2022,2022-06-03 04:49:51+00:00,sahanikrishna2,"भनिन्छ प्रेममा कुनै सर्त हुँदैन,
तर म भन्छु प्रेमको पहिलो सर्त नै
इज्जत हो, जस्ले इज्जत दिन सक्दैन
उसले कदापी प्रेम गर्न सक्दैन।
#GoodMorningTwitterWorld 
#शुभदिनको_कामना😊☕️🙏🌹",retweet,,,,,65,,,,ne,,,0,1532533781315604480,Indu43635917,1482904472783589380,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",855791720277041153,Sat Apr 22 14:33:40 +0000 2017,False,"Miracles never cease❤️
😊Civil Engineer👨‍💼",28705,468,298,0,Dharan Nepal,💝कृष्णा सहनी✏️,6626,,,False
1532585355286749185,https://twitter.com/ursexyaish/status/1532585355286749185,Fri Jun 03 04:49:57 +0000 2022,2022-06-03 04:49:57+00:00,ursexyaish,नयां माल होला कि फोहोरी माल हो यो ? धन्यबाद ३१००० फलोअर्स https://t.co/us1PVy7dpM,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1532262427517018112/pu/img/7ymSwnAIn7AhlF_h.jpg,,146,,,,ne,,False,0,1532262467123851264,Rajukarki1234,1456853000790888449,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2973664807,Sun Jan 11 02:29:15 +0000 2015,False,hiiiii..👍🌷🌷😘😘😘,1185,576,51,0,in your heart 💓💓,aish❤️❤️,1859,,,False
1532585503392174080,https://twitter.com/deveshrb/status/1532585503392174080,Fri Jun 03 04:50:32 +0000 2022,2022-06-03 04:50:32+00:00,deveshrb,"दाँईं हनुमान उदाहरण साहै ग़लत हो यिनीहरूको नाम झोले हो झोले । दाईं यिनीहरूलाई झोले भन्ने गरौ झोले (झोलामा देश, नैतिकता हाल्छन र झोलमा  आफु बिकछन र बेच्छन । झोले हरू झोले",quote,,,,https://twitter.com/i/web/status/1532585503392174080,0,,,,ne,Nepal,,0,1532355554428919809,uttamjp,99077144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",76339366,Tue Sep 22 13:59:58 +0000 2009,False,@VoteForBalenShah,61182,2958,3772,2,Nepal,Devesh Bhattarai/BalenForMAYOR,17907,,,False
1532586322145181696,https://twitter.com/SURYA73382912/status/1532586322145181696,Fri Jun 03 04:53:47 +0000 2022,2022-06-03 04:53:47+00:00,SURYA73382912,"त्यो त होकी तर मेरो आशय देह व्यापार लाइ बढ़ावा दिनु भंदा पनि बलत्कार जस्तों घटना न्यून होस भन्ने हो 
आजकल केटा हरु सेक्स गर्न खर्च गर्नु मात्र होईन कमाएका life standard बनएका पनि छन रे 😂",retweet,,,,,7,,,,ne,,,0,1531261780005007360,saralathakuri93,792716723963125761,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1465320043772743682,Mon Nov 29 14:02:45 +0000 2021,False,"माया त मेरो अज्म्बरी थियो 
     भएर के गर्नु 
भाग्यमा बिछोड लेखेको रहेछ।रोएर के गर्नु।
माया त्यसलाई गर जस्ले तिमिलाईमायागर्छ।
आँसु उसको आगाडी झार जस्लेआशुपुस्छ।",5047,493,554,0, Bhaktpur balkot बृहस्पतिमार्ग,BLACK HANDSOM🤵,3366,,,False
1532586356152860672,https://twitter.com/AnandaRamPoudel/status/1532586356152860672,Fri Jun 03 04:53:56 +0000 2022,2022-06-03 04:53:56+00:00,AnandaRamPoudel,"उहिल्यै, धेरै बर्षअघि यो अकिञ्चन नेपालगञ्ज पुगेको थियो। धम्बोजीचोकमा राजा वीरेन्द्रको शालीक अकिञ्चनले खुद आफ्नै आँखाले देखेको हो। हुन त, अकिञ्चनको आँखालाइ पनि प्रमाण मान्नसकिन्न।",quote,,,,https://twitter.com/i/web/status/1532586356152860672,0,,,,ne,,,0,1532578386710695936,kapil_gtm,855060299375706112,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",306303347,Fri May 27 16:57:01 +0000 2011,False,"बस्तुनिष्ठ भएर, ब्रह्मले देखेको, विवेकले ठहर गरेको, सत्य र न्यायको पक्षमा, अन्यायविरुध्द।",21854,33199,36249,3,Nepal,Ananda Ram Paudel,85530,,,False
1532586450885165057,https://twitter.com/LNemwag/status/1532586450885165057,Fri Jun 03 04:54:18 +0000 2022,2022-06-03 04:54:18+00:00,LNemwag,समाजको सबैभन्दा पीँधमा पारिएको दलित समुदायमाथि छुवाछूत र विभेद त छँदैथियो । हुँदाहुँदा अब त जनआन्दोलनका सहिद सेतु बिकको सालिकसमेत तोडफोड गरेछन् । यो त हदै भयो । परिवर्तन बिरोधी यस्ता अपराधीहरूमाथि हदैसम्मको कारबाही गर्नुपर्छ । https://t.co/1ur61E4ic4,retweet,,,,,25,,,,ne,,,0,1532359185001721861,2017Ganga,956555102168399872,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1422128275871076357,Mon Aug 02 09:33:15 +0000 2021,False,Laldhoj Nemwang,1652,13,18,0,,Lal dhoj Nemwag,693,,,False
1532586742095949824,https://twitter.com/ghimireraghu1/status/1532586742095949824,Fri Jun 03 04:55:28 +0000 2022,2022-06-03 04:55:28+00:00,ghimireraghu1,"Not a responsible comment । त्यसो भए चुनाव नै किन लडनु,मरिहत्ते गरेर गठबन्धन गरी ! फेरि भूमिगत भए भो ।
यो पिपल पाते तर्क ले जनता बेवकुफ होलान् र अब पनि !?😜",retweet,,,,,21,,,,ne,,,0,1532272526088638470,Lunabs8,1068587637705977857,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1003654414958149632,Mon Jun 04 15:07:14 +0000 2018,False,,24682,770,1278,0,Nepal,ghimireraghu,13244,,,False
1532586853702201345,https://twitter.com/mustaqe10156578/status/1532586853702201345,Fri Jun 03 04:55:54 +0000 2022,2022-06-03 04:55:54+00:00,mustaqe10156578,@akshaykumar नौटंकी साला।,reply,,,,,0,akshaykumar,1532323357525409794,31348594,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2229241488,Wed Dec 04 03:50:22 +0000 2013,False,"Medical Student, social activist, An Indian muslim citizen",22675,101,94,0,"Moradabad, India",Baba IYI,543,,,False
1532586890012274688,https://twitter.com/KamalThapaKaya/status/1532586890012274688,Fri Jun 03 04:56:03 +0000 2022,2022-06-03 04:56:03+00:00,KamalThapaKaya,@nishaoli वास्तविक हाे भने पापी,reply,,,,,0,nishaoli,1532040001977843712,1422576848,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1175018052,Wed Feb 13 11:36:09 +0000 2013,False,,127,19,164,0,,Kamal Prakash Thapa,667,,,False
