id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1533108766287470593,https://twitter.com/sirjna123/status/1533108766287470593,Sat Jun 04 15:29:48 +0000 2022,2022-06-04 15:29:48+00:00,sirjna123,"यदि छाेरि हरेक घरको लागि लक्ष्मी हो भने ,
बुहारी चाहिँ कसरी अलक्षिनि भइन् त्यहि ,
लक्ष्मी जस्ति छाेरि नै कसैको घरको बुहारी ,
बनेर गएकि हाेइनन् र ,
अन्धाे मान्छेहरू ,
🌷  शुभ सन्ध्या 🌷",retweet,,,,,47,,,,ne,,,0,1533048506109157377,KripaSh97232562,1363015668216459268,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1028145748997795840,Sat Aug 11 05:07:03 +0000 2018,False,"जिन्दगी लाई नजिक बाट हेर्ने प्रयास गर्दैछु ,!!
twitter मा नयाँ छु,,, 100% follow back  दिनेछु !!मेरो टुइट पढ्नको लागि👉️ @sirjna234 गोदाम

✉️#NO_DM✉️",72350,13411,2502,0,Nepal,सिर्जना मगर,38119,,,False
1533108814978830336,https://twitter.com/SharmaMani55/status/1533108814978830336,Sat Jun 04 15:29:59 +0000 2022,2022-06-04 15:29:59+00:00,SharmaMani55,@anitasedain जड्याहा कुकुर्को मुत,reply,,,,,0,anitasedain,1533079607226007553,771212436770697216,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",959777933563912192,Sat Feb 03 13:17:45 +0000 2018,False,"listener, cr7,director",25750,313,111,0,butwal,professor ❣️,15438,,,False
1533108876010217472,https://twitter.com/SatishKTM/status/1533108876010217472,Sat Jun 04 15:30:14 +0000 2022,2022-06-04 15:30:14+00:00,SatishKTM,@DevkotaSatis खोल ओडेर चुनाव र बजेटको वेला अरुलाई मुर्ख बनाएर बसेका हरु त छन् नि।,reply,,,,,0,DevkotaSatis,1533107847680167936,1523023789101092864,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",62218991,Sun Aug 02 07:23:40 +0000 2009,False,"Development, public health, sports....",2,29844,18169,76,,Satish Pandey,68527,,,False
1533109195276713984,https://twitter.com/Mandira321/status/1533109195276713984,Sat Jun 04 15:31:30 +0000 2022,2022-06-04 15:31:30+00:00,Mandira321,"पैसाको लागि हरेक प्रयास गर्नु 
निन्द्रा गुमाउनु,भोक गुमाउनु,प्यास गुमाउनु,
तर आफ्नो इज्जत कहिल्यै नगुमाउनु 
किनकि जब इज्जत छैन तब जिबनको कुनै अर्थ छैन ॥ ❤️🙏",retweet,,,,,18,,,,ne,,,0,1533091830589685760,OMG_55K,3225924202,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1476776055482454016,Fri Dec 31 04:44:09 +0000 2021,False,"कमाई को परिभाषा धन कमानु मात्र होईन
अनुभव संस्कार ईज्जत् मानप्रतिस्ठा प्रेम,
अनि सम्बन्ध पनि कमाउनु हो !!!",12826,1598,281,0,,मन्दोदरी,17408,,,False
1533109359302963200,https://twitter.com/RSekaran087/status/1533109359302963200,Sat Jun 04 15:32:09 +0000 2022,2022-06-04 15:32:09+00:00,RSekaran087,नयां माल होला कि फोहोरी माल हो यो ? धन्यबाद ३१००० फलोअर्स https://t.co/us1PVy7dpM,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1532262427517018112/pu/img/7ymSwnAIn7AhlF_h.jpg,,441,,,,ne,,False,0,1532262467123851264,Rajukarki1234,1456853000790888449,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3191663774,Mon May 11 04:11:19 +0000 2015,False,,2092,9,10,0,,rajasekaran,630,,,False
1533109405520375810,https://twitter.com/RaghavKgautam/status/1533109405520375810,Sat Jun 04 15:32:20 +0000 2022,2022-06-04 15:32:20+00:00,RaghavKgautam,"हेल्लो सरकार यो इम्बोस्ड नं वाला काइते आइडिया कुन माहाझुर को हो? जे पनि जहिले पनि जनताले नै गर्नु पर्ने? कति चोटि आफ्नै डाटा भर्ने हो। सरकारी ""रास्ट्रसेवक"" किन पालेको? ब्लु बुकको डाटा होला तेहि अनुसार जनतालाई नं बाड्न सकिन्न? फेरि भएजती कर्मकान्ड गर्न तेरो जनताको फुर्सद छैन।",retweet,,,,,195,,,,ne,,,0,1533029453521387520,bishodip,63069479,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1903047102,Wed Sep 25 06:24:11 +0000 2013,False,"Creative Strategist;
काठमाण्डौं महानगर काँग्रेस
Teamwork, Empathy, and Creativity. 
Advertising. Movies.
1st #OMBLE 
from Nepal
@oneminutebriefs",33098,718,1446,5,nepal,Raghav Krishna Gautam,14612,,,False
1533109525800026112,https://twitter.com/Theeigen/status/1533109525800026112,Sat Jun 04 15:32:49 +0000 2022,2022-06-04 15:32:49+00:00,Theeigen,@DevkotaSatis खोल ओडेर चुनाव र बजेटको वेला अरुलाई मुर्ख बनाएर बसेका हरु त छन् नि।,retweet,,,,,0,,,,ne,,,0,1533108876010217472,SatishKTM,62218991,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2946397639,Sun Dec 28 12:52:30 +0000 2014,False,"Student,Democrat।
Currently learning Chemistry.",7710,1113,493,7,Tripurasundari-4 Dhading:NEPAL,DevRaj Timalsina,23056,,,False
1533109606267985920,https://twitter.com/ishorny1/status/1533109606267985920,Sat Jun 04 15:33:08 +0000 2022,2022-06-04 15:33:08+00:00,ishorny1,@fyo3TljFhhyQd9I थुइक्का भालु लाज सरम पचेको 😂😂,reply,,,,,0,fyo3TljFhhyQd9I,1529975178767192064,1500327863462948866,ne,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1257164175509532672,Mon May 04 04:25:53 +0000 2020,False,facebook,1189,2081,2097,0,United States,ishornyc,274,,,False
1533109623108292615,https://twitter.com/Priti223/status/1533109623108292615,Sat Jun 04 15:33:12 +0000 2022,2022-06-04 15:33:12+00:00,Priti223,"पैसाको लागि हरेक प्रयास गर्नु 
निन्द्रा गुमाउनु,भोक गुमाउनु,प्यास गुमाउनु,
तर आफ्नो इज्जत कहिल्यै नगुमाउनु 
किनकि जब इज्जत छैन तब जिबनको कुनै अर्थ छैन ॥ ❤️🙏",retweet,,,,,18,,,,ne,,,0,1533091830589685760,OMG_55K,3225924202,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1465288159172825092,Mon Nov 29 11:55:06 +0000 2021,False,Always Be Happy Wherever you are !,2889,136,308,0,,फुलमाया,4008,,,False
1533109634747142144,https://twitter.com/Aarohipoudel96/status/1533109634747142144,Sat Jun 04 15:33:15 +0000 2022,2022-06-04 15:33:15+00:00,Aarohipoudel96,"मान्छे मारेर, बलात्कार गरेर खुलेआम हिड्ने मेरो देशमा पशु मारेको अभियोगमा एकजना पक्राउ परेछन्।
मान्छेको महत्व पशुको जति पनि भएन। 😡😠",retweet,,,,,34,,,,ne,,,0,1517849522080256000,newborn122,1070365321297575937,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1478756628295929858,Wed Jan 05 15:54:11 +0000 2022,False,"Dream  10k
नयाँ छु
कृपया follow गरेर साथ दिनुहोला",10714,4541,932,0,,Aarohi Poudel,6695,,,False
1533109988993798144,https://twitter.com/Sanaa__02/status/1533109988993798144,Sat Jun 04 15:34:39 +0000 2022,2022-06-04 15:34:39+00:00,Sanaa__02,"तिमि माया कि धनि थियौ र पो अरु सँग मस्किदै गएउ म गरिब थिए र एक्लै रमाउन बाध्य भए स्यानु 😳☹️
#स्यानु 💔",original,,स्यानु,,,0,,,,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1523300435897249794,Sun May 08 13:55:16 +0000 2022,False,"恋に不運 (サヌ)
💔😔",242,67,34,0,,SaNa💔,244,,,False
1533110178836783104,https://twitter.com/milanaryal832/status/1533110178836783104,Sat Jun 04 15:35:25 +0000 2022,2022-06-04 15:35:25+00:00,milanaryal832,@Prakriti_L मान्छे स्वार्थी हुनसक्छ तर मेन्सन स्वार्थी हुन्न कोई छ बुझाउने,reply,,,,,0,Prakriti_L,1533101455229325314,3254372324,ne,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1529014064755929088,Tue May 24 08:19:30 +0000 2022,False,,242,92,178,0,Nepal,Milan Aryal,81,,,False
1533110218665566208,https://twitter.com/Cbar3183/status/1533110218665566208,Sat Jun 04 15:35:34 +0000 2022,2022-06-04 15:35:34+00:00,Cbar3183,"स्वार्थी दुनिया मा आफ्ना को😎 
लागि हैन.. आफ्नो लागि सोच्ने 😊
गर्नुहोस..जिन्दगी मा कमै अफसोच रहला😊❣️#Happylife",original,,Happylife,,,0,,,,ne,Nepal,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1215586535564873728,Fri Jan 10 10:50:35 +0000 2020,False,"मन पराउने को लागि साथ❤️
अनि पो हुन्छ जिन्दगी खास❣️
𝐍𝐞𝐯𝐞𝐫 𝐜𝐨𝐦𝐩𝐚𝐫𝐞 𝐦𝐞 𝐭𝐨 𝐨𝐭𝐡𝐞𝐫
𝐁𝐞𝐜𝐚𝐮𝐬𝐞 𝐦𝐞 𝐢𝐬 𝐦𝐞 𝐧𝐨𝐭 𝐨𝐭𝐡𝐞𝐫",84,55,123,1,Nepal,C Ba Xettri,32,,,False
1533110464775094272,https://twitter.com/Delonge031/status/1533110464775094272,Sat Jun 04 15:36:33 +0000 2022,2022-06-04 15:36:33+00:00,Delonge031,बोका नभेटेको अबस्थामा पोथी पोथी जुदै 😳😌 https://t.co/cjHKhJHWv6,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1472523671587594241/pu/img/4q2hQMNULW_c0Gtj.jpg,,2814,,,,ne,,True,0,1472523862893944836,ahsldoedwuslceu,1436025991743217674,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1318965208048492544,Wed Oct 21 17:19:55 +0000 2020,False,"Gamers, crot inside",68,79,456,2,,Delonge03,2577,,,False
1533110468654821376,https://twitter.com/RijanRa91019974/status/1533110468654821376,Sat Jun 04 15:36:34 +0000 2022,2022-06-04 15:36:34+00:00,RijanRa91019974,@Nadiiaaa69 पुति चिलाउने कोई छ https://t.co/CEzjQLrMUI,reply,,,https://pbs.twimg.com/ext_tw_video_thumb/1533110154388205569/pu/img/W5XDADQSWP3fFHaH.jpg,,0,Nadiiaaa69,1533086898532405248,1531613345928753152,ne,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1495900303765667840,Mon Feb 21 23:17:24 +0000 2022,False,No,13,4,146,0,,Rijan Rai,94,,,False
1533110539030712320,https://twitter.com/arunshah240/status/1533110539030712320,Sat Jun 04 15:36:50 +0000 2022,2022-06-04 15:36:50+00:00,arunshah240,"ईम्बोस्ड नं प्लेटका समस्याहरुः
- नयाँ प्लेट राख्न झण्झटिलो प्रकृया पार गर्नुपर्छ !
- कार/जीपमा प्लेट रहने ठाउँमा राख्न नमिल्ने साईजको छ
- बाईकको लागि झन् नयाँ होल्डर किन्नु पर्छ त्यैपनि भद्दा देखिन्छ
- जडान लागत अत्याधिक छ
- भर्खर राखेका प्लेटपनि मेटिन थालिसकेका छन्
आदि",retweet,,,,,0,,,,ne,,,0,1533098258352193536,ibnamra,280145761,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1101095849852047360,Thu Feb 28 12:24:42 +0000 2019,False,"Always be yourself, there's no one better.

Troll | Sacrasm",105403,3737,2701,1,Nepal,Arun Shah™🇳🇵,38620,,,False
1533110675416809472,https://twitter.com/Asim_A_mgr33/status/1533110675416809472,Sat Jun 04 15:37:23 +0000 2022,2022-06-04 15:37:23+00:00,Asim_A_mgr33,साथी गरिब होस केही फरक पर्दैन तर स्वार्थी नहोस ।,retweet,,,,,120,,,,ne,,,0,1532961056720449536,endu2050,1440484968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",804199003596300288,Thu Dec 01 05:42:38 +0000 2016,False,"Follow me, 500% follow back सधैं'झैआज विषेश होस् दिन  हजुरको!",5295,1020,1802,0,Inside the earth,कान्छा-(A),1356,,,False
1533110824574676994,https://twitter.com/ThakurSubedi3/status/1533110824574676994,Sat Jun 04 15:37:59 +0000 2022,2022-06-04 15:37:59+00:00,ThakurSubedi3,अनुहार र पहिरन हेरेर चरित्र व्याख्या गर्न सकिँदैन 😊,retweet,,,,,52,,,,ne,,,0,1532537045889216512,purnima2045,982143202328100865,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1471683568422166533,Fri Dec 17 03:28:37 +0000 2021,False,,6968,974,1740,0,,Thakur Subedi,6698,,,False
1533110992120741888,https://twitter.com/s_dlk/status/1533110992120741888,Sat Jun 04 15:38:39 +0000 2022,2022-06-04 15:38:39+00:00,s_dlk,@DevkotaSatis खोल ओडेर चुनाव र बजेटको वेला अरुलाई मुर्ख बनाएर बसेका हरु त छन् नि।,retweet,,,,,0,,,,ne,,,0,1533108876010217472,SatishKTM,62218991,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",817636970,Tue Sep 11 15:27:12 +0000 2012,False,उम्मेदवार अस्वीकारको संबैधानिक अधिकार प्राप्तिको आन्दोलनमा होमिएको एक युवा ! देश प्रेम ; लोकतन्त्र ; समुन्नत  विश्व  मेरा आदर्श हुन।,14737,844,931,0,kathmandu,शशांक,11068,,,False
1533111610469777408,https://twitter.com/isthatdikshya/status/1533111610469777408,Sat Jun 04 15:41:06 +0000 2022,2022-06-04 15:41:06+00:00,isthatdikshya,लोकतन्त्र सहिद सेतु बिकको सालिक तोडफोड र सुन्दर हरिजन हत्याको बिरोधमा मधेस प्रदेशमा राष्ट्रिय दलित मुक्ति जागरण अभियान द्वारा विरोध सभा । छानबिन गरी दोषीलाई कार्वाहीको माग । निरन्तर भइरहेको जातीय विभेदको प्रहार अन्त्यको माग । दलितको सालिक सम्म भत्काउन थाले जातीवादी मण्डललेहरु । https://t.co/sXTzE7S551,retweet,,,,,7,,,,ne,,,0,1533088452144939008,RBidrohi,849808995107749888,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1296400852823887872,Thu Aug 20 10:57:17 +0000 2020,False,,20863,442,378,0,,Dikshya,2517,,,False
1533111787348172800,https://twitter.com/NepaliB08437618/status/1533111787348172800,Sat Jun 04 15:41:48 +0000 2022,2022-06-04 15:41:48+00:00,NepaliB08437618,पुती राम्रो तर लाड़ो भने सुहाएन मेरो सुहाउने थियो https://t.co/AsvuyDgopJ,retweet,,,https://pbs.twimg.com/ext_tw_video_thumb/1525098773328044032/pu/img/WDONNWSwKoe90x3v.jpg,,411,,,,ne,,False,0,1525099000114081793,babu_nepale,881102836276240384,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1344895049243398146,Fri Jan 01 06:35:57 +0000 2021,False,,2811,5135,5288,2,,hunter boy,1549,,,False
1533111857245978626,https://twitter.com/ReportersMadhe1/status/1533111857245978626,Sat Jun 04 15:42:05 +0000 2022,2022-06-04 15:42:05+00:00,ReportersMadhe1,रोल्पा कारागार आत्महत्या प्रकरण : अनुसन्धान टोलीको लर्को https://t.co/uVYiwOlc8h,original,,,,https://reportersmadhesh.com/?p=7867,0,,,,ne,,False,0,,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",1528910277227388928,Tue May 24 01:26:44 +0000 2022,False,,0,0,0,0,,Reporters Madhesh,49,,,False
